step,laneID,WaitingTime,CO2
1650,-7_1,0.0,0.0
1650,-7_0,0.0,0.0
1650,-9_0,0.0,0.0
1650,0_1,0.0,0.0
1650,9_2,0.0,0.0
1650,-3_1,0.0,0.0
1650,5_1,0.0,0.0
1650,1_0,0.0,0.0
1650,-6_2,0.0,0.0
1650,4_2,0.0,0.0
1650,-3_2,10.0,2624.722222222222
1650,-4_2,0.0,0.0
1650,-2_0,0.0,0.0
1680,2_2,0.0,0.0
1680,-4_0,0.0,0.0
1680,5_2,0.0,0.0
1680,7_2,0.0,0.0
1680,4_0,0.0,0.0
1680,-1_0,0.0,0.0
1680,3_0,0.0,0.0
1680,-5_1,0.0,0.0
1680,-9_2,0.0,0.0
1680,1_2,0.0,0.0
1680,-7_2,0.0,0.0
1680,-8_1,0.0,0.0
1680,-2_1,0.0,0.0
1680,6_1,0.0,0.0
1680,8_2,0.0,0.0
1680,0_0,0.0,0.0
1680,4_1,0.0,0.0
1680,6_0,0.0,0.0
1680,9_1,0.0,0.0
1680,-3_0,0.0,0.0
1680,-0_0,0.0,0.0
1680,2_1,0.0,0.0
1680,-6_0,0.0,0.0
1680,1_1,0.0,0.0
1680,-5_0,0.0,0.0
1680,7_1,0.0,0.0
1680,2_0,0.0,0.0
1680,5_0,0.0,0.0
1680,-6_1,0.0,0.0
1680,-8_0,0.0,0.0
1680,-0_2,0.0,0.0
1680,3_1,0.0,0.0
1680,-5_2,0.0,0.0
1680,-4_1,0.0,0.0
1680,-9_1,0.0,0.0
1680,9_0,0.0,0.0
1680,-0_1,0.0,0.0
1680,3_2,0.0,0.0
1680,8_0,0.0,0.0
1680,-8_2,0.0,0.0
1680,7_0,0.0,0.0
1680,-1_1,0.0,0.0
1680,0_2,0.0,0.0
1680,6_2,0.0,0.0
1680,8_1,0.0,0.0
1680,-1_2,206.0,2624.722222222222
1680,-2_2,0.0,0.0
1680,-7_1,0.0,0.0
1680,-7_0,0.0,0.0
1680,-9_0,0.0,0.0
1680,0_1,0.0,0.0
1680,9_2,0.0,0.0
1680,-3_1,0.0,0.0
1680,5_1,0.0,0.0
1680,1_0,0.0,0.0
1680,-6_2,0.0,0.0
1680,4_2,0.0,0.0
1680,-3_2,0.0,0.0
1680,-4_2,0.0,0.0
1680,-2_0,0.0,0.0
